image_path,steering,speed,source,sequence_key,chunk_id
data\training_data\5921.png,85.0,1.0,csv,csv_000005921,11
data\training_data\2186.png,102.5,1.0,csv,csv_000002186,4
data\training_data\2794.png,58.75,1.0,csv,csv_000002794,5
data\training_data\8128.png,63.125,1.0,csv,csv_000008128,16
data\training_data\14403.png,111.25,1.0,csv,csv_000014403,28
car\data\drive_frames\1773147968125_95_35.png,95.0,35.0,drive_frames,drive_1773147968125,31
data\training_data\12760.png,111.25,1.0,csv,csv_000012760,25
data\training_data\4439.png,93.75,1.0,csv,csv_000004439,8
data\training_data\5528.png,106.875,1.0,csv,csv_000005528,11
data\training_data\1147.png,98.125,1.0,csv,csv_000001147,2
data\training_data\8260.png,85.0,1.0,csv,csv_000008260,16
data\training_data\7318.png,111.25,0.0,csv,csv_000007318,14
data\training_data\13293.png,85.0,1.0,csv,csv_000013293,26
car\data\drive_frames\1772205727554_75_35.png,75.0,35.0,drive_frames,drive_1772205727554,28
data\training_data\6642.png,98.125,1.0,csv,csv_000006642,13
data\training_data\7238.png,111.25,1.0,csv,csv_000007238,14
data\training_data\6729.png,63.125,1.0,csv,csv_000006729,13
data\training_data\4050.png,80.625,1.0,csv,csv_000004050,8
data\training_data\6526.png,71.875,1.0,csv,csv_000006526,13
data\training_data\4003.png,111.25,1.0,csv,csv_000004003,7
data\training_data\1487.png,85.0,1.0,csv,csv_000001487,2
data\training_data\2112.png,93.75,1.0,csv,csv_000002112,4
data\training_data\9747.png,93.75,1.0,csv,csv_000009747,19
data\training_data\2142.png,93.75,1.0,csv,csv_000002142,4
data\training_data\750.png,98.125,1.0,csv,csv_000000750,1
data\training_data\1326.png,85.0,1.0,csv,csv_000001326,2
data\training_data\6640.png,98.125,1.0,csv,csv_000006640,13
car\data\drive_frames\1773066063539_50_35.png,50.0,35.0,drive_frames,drive_1773066063539,29
data\training_data\2572.png,80.625,1.0,csv,csv_000002572,5
data\training_data\557.png,89.375,1.0,csv,csv_000000557,1
car\data\drive_frames\1773066173190_80_35.png,80.0,35.0,drive_frames,drive_1773066173190,29
data\training_data\11309.png,54.375,1.0,csv,csv_000011309,22
car\data\drive_frames\1772210026738_125_35.png,120.0,35.0,drive_frames,drive_1772210026738,29
data\training_data\8216.png,102.5,0.0,csv,csv_000008216,16
data\training_data\8281.png,106.875,1.0,csv,csv_000008281,16
data\training_data\13437.png,106.875,1.0,csv,csv_000013437,26
data\training_data\8091.png,58.75,1.0,csv,csv_000008091,16
data\training_data\8427.png,102.5,1.0,csv,csv_000008427,16
data\training_data\5802.png,93.75,1.0,csv,csv_000005802,11
data\training_data\10380.png,63.125,1.0,csv,csv_000010380,20
data\training_data\11206.png,80.625,0.0,csv,csv_000011206,22
data\training_data\7084.png,93.75,1.0,csv,csv_000007084,14
data\training_data\8537.png,89.375,1.0,csv,csv_000008537,17
data\training_data\2472.png,85.0,1.0,csv,csv_000002472,4
data\training_data\8235.png,58.75,1.0,csv,csv_000008235,16
data\training_data\2355.png,85.0,0.0,csv,csv_000002355,4
car\data\drive_frames\1773147990872_85_35.png,85.0,35.0,drive_frames,drive_1773147990872,31
data\training_data\1366.png,93.75,1.0,csv,csv_000001366,2
data\training_data\14183.png,58.75,1.0,csv,csv_000014183,28
data\training_data\13141.png,120.0,0.0,csv,csv_000013141,26
data\training_data\11499.png,80.625,0.0,csv,csv_000011499,22
data\training_data\9947.png,85.0,1.0,csv,csv_000009947,19
data\training_data\5594.png,54.375,1.0,csv,csv_000005594,11
data\training_data\5650.png,106.875,0.0,csv,csv_000005650,11
data\training_data\11446.png,111.25,0.0,csv,csv_000011446,22
data\training_data\8144.png,93.75,1.0,csv,csv_000008144,16
car\data\drive_frames\1773147908054_110_35.png,110.0,35.0,drive_frames,drive_1773147908054,31
data\training_data\10440.png,93.75,0.0,csv,csv_000010440,20
data\training_data\2646.png,120.0,1.0,csv,csv_000002646,5
data\training_data\5997.png,93.75,1.0,csv,csv_000005997,11
car\data\drive_frames\1773065753424_60_35.png,60.0,35.0,drive_frames,drive_1773065753424,29
data\training_data\4271.png,106.875,1.0,csv,csv_000004271,8
data\training_data\3780.png,85.0,1.0,csv,csv_000003780,7
data\training_data\1453.png,89.375,0.0,csv,csv_000001453,2
data\training_data\7109.png,93.75,1.0,csv,csv_000007109,14
data\training_data\7012.png,67.5,1.0,csv,csv_000007012,13
data\training_data\8355.png,85.0,1.0,csv,csv_000008355,16
data\training_data\2505.png,85.0,1.0,csv,csv_000002505,4
data\training_data\2234.png,93.75,1.0,csv,csv_000002234,4
car\data\drive_frames\1773065787544_85_35.png,85.0,35.0,drive_frames,drive_1773065787544,29
data\training_data\10090.png,102.5,1.0,csv,csv_000010090,20
car\data\drive_frames\1773147798188_85_35.png,85.0,35.0,drive_frames,drive_1773147798188,31
data\training_data\11559.png,85.0,1.0,csv,csv_000011559,23
data\training_data\8894.png,89.375,1.0,csv,csv_000008894,17
data\training_data\4450.png,76.25,1.0,csv,csv_000004450,8
data\training_data\11867.png,80.625,1.0,csv,csv_000011867,23
data\training_data\2322.png,63.125,1.0,csv,csv_000002322,4
data\training_data\2446.png,80.625,1.0,csv,csv_000002446,4
data\training_data\5596.png,85.0,1.0,csv,csv_000005596,11
data\training_data\1024.png,89.375,1.0,csv,csv_000001024,2
data\training_data\3597.png,106.875,1.0,csv,csv_000003597,7
data\training_data\1264.png,89.375,1.0,csv,csv_000001264,2
data\training_data\9616.png,106.875,1.0,csv,csv_000009616,19
data\training_data\816.png,89.375,1.0,csv,csv_000000816,1
data\training_data\8973.png,58.75,1.0,csv,csv_000008973,17
data\training_data\5758.png,85.0,1.0,csv,csv_000005758,11
data\training_data\13366.png,67.5,1.0,csv,csv_000013366,26
data\training_data\13134.png,85.0,0.0,csv,csv_000013134,26
data\training_data\2249.png,85.0,1.0,csv,csv_000002249,4
data\training_data\11773.png,85.0,1.0,csv,csv_000011773,23
data\training_data\10117.png,50.0,1.0,csv,csv_000010117,20
data\training_data\8286.png,85.0,0.0,csv,csv_000008286,16
data\training_data\13497.png,80.625,1.0,csv,csv_000013497,26
data\training_data\11305.png,89.375,0.0,csv,csv_000011305,22
data\training_data\3717.png,85.0,1.0,csv,csv_000003717,7
data\training_data\2271.png,85.0,0.0,csv,csv_000002271,4
data\training_data\922.png,93.75,1.0,csv,csv_000000922,1
data\training_data\13026.png,85.0,1.0,csv,csv_000013026,25
data\training_data\3589.png,54.375,1.0,csv,csv_000003589,7
data\training_data\7214.png,106.875,1.0,csv,csv_000007214,14
data\training_data\2069.png,85.0,1.0,csv,csv_000002069,4
data\training_data\8448.png,102.5,0.0,csv,csv_000008448,16
data\training_data\12723.png,102.5,0.0,csv,csv_000012723,25
data\training_data\13447.png,89.375,1.0,csv,csv_000013447,26
data\training_data\8728.png,111.25,1.0,csv,csv_000008728,17
data\training_data\2720.png,89.375,1.0,csv,csv_000002720,5
data\training_data\5363.png,85.0,0.0,csv,csv_000005363,10
data\training_data\3542.png,106.875,1.0,csv,csv_000003542,7
data\training_data\11161.png,80.625,0.0,csv,csv_000011161,22
data\training_data\3851.png,58.75,1.0,csv,csv_000003851,7
car\data\drive_frames\1773147748528_90_35.png,90.0,35.0,drive_frames,drive_1773147748528,31
data\training_data\4161.png,80.625,1.0,csv,csv_000004161,8
car\data\drive_frames\1772209993684_120_35.png,120.0,35.0,drive_frames,drive_1772209993684,28
data\training_data\11655.png,71.875,1.0,csv,csv_000011655,23
data\training_data\7007.png,71.875,1.0,csv,csv_000007007,13
data\training_data\2219.png,93.75,1.0,csv,csv_000002219,4
data\training_data\6841.png,85.0,0.0,csv,csv_000006841,13
data\training_data\2303.png,80.625,1.0,csv,csv_000002303,4
data\training_data\5424.png,85.0,1.0,csv,csv_000005424,10
car\data\drive_frames\1773066141130_50_35.png,50.0,35.0,drive_frames,drive_1773066141130,29
data\training_data\4236.png,76.25,1.0,csv,csv_000004236,8
data\training_data\14243.png,58.75,1.0,csv,csv_000014243,28
data\training_data\8401.png,93.75,1.0,csv,csv_000008401,16
data\training_data\8123.png,63.125,0.0,csv,csv_000008123,16
data\training_data\6583.png,80.625,1.0,csv,csv_000006583,13
data\training_data\2602.png,102.5,1.0,csv,csv_000002602,5
data\training_data\2922.png,89.375,0.0,csv,csv_000002922,5
data\training_data\14056.png,89.375,0.0,csv,csv_000014056,28
car\data\drive_frames\1773147897717_125_35.png,120.0,35.0,drive_frames,drive_1773147897717,31
data\training_data\9739.png,102.5,1.0,csv,csv_000009739,19
data\training_data\13417.png,85.0,0.0,csv,csv_000013417,26
data\training_data\2128.png,85.0,0.0,csv,csv_000002128,4
data\training_data\10502.png,85.0,1.0,csv,csv_000010502,20
data\training_data\11946.png,71.875,1.0,csv,csv_000011946,23
data\training_data\2188.png,85.0,0.0,csv,csv_000002188,4
data\training_data\1436.png,98.125,1.0,csv,csv_000001436,2
data\training_data\5269.png,102.5,1.0,csv,csv_000005269,10
data\training_data\1492.png,98.125,0.0,csv,csv_000001492,2
data\training_data\918.png,80.625,0.0,csv,csv_000000918,1
data\training_data\14193.png,93.75,1.0,csv,csv_000014193,28
data\training_data\12627.png,85.0,0.0,csv,csv_000012627,25
data\training_data\5143.png,85.0,1.0,csv,csv_000005143,10
data\training_data\10447.png,85.0,0.0,csv,csv_000010447,20
data\training_data\10143.png,85.0,0.0,csv,csv_000010143,20
data\training_data\11865.png,89.375,1.0,csv,csv_000011865,23
car\data\drive_frames\1773148009482_120_35.png,120.0,35.0,drive_frames,drive_1773148009482,31
data\training_data\13358.png,106.875,1.0,csv,csv_000013358,26
data\training_data\5960.png,106.875,1.0,csv,csv_000005960,11
data\training_data\783.png,93.75,1.0,csv,csv_000000783,1
data\training_data\11696.png,93.75,1.0,csv,csv_000011696,23
data\training_data\12816.png,102.5,1.0,csv,csv_000012816,25
car\data\drive_frames\1772210010195_80_35.png,80.0,35.0,drive_frames,drive_1772210010195,29
data\training_data\1032.png,102.5,1.0,csv,csv_000001032,2
data\training_data\743.png,98.125,1.0,csv,csv_000000743,1
data\training_data\13197.png,58.75,1.0,csv,csv_000013197,26
data\training_data\1500.png,54.375,1.0,csv,csv_000001500,2
data\training_data\12016.png,85.0,1.0,csv,csv_000012016,23
data\training_data\8880.png,106.875,1.0,csv,csv_000008880,17
data\training_data\4432.png,58.75,0.0,csv,csv_000004432,8
data\training_data\11077.png,98.125,1.0,csv,csv_000011077,22
data\training_data\6693.png,85.0,1.0,csv,csv_000006693,13
data\training_data\11465.png,106.875,1.0,csv,csv_000011465,22
car\data\drive_frames\1773066120455_60_35.png,60.0,35.0,drive_frames,drive_1773066120455,29
data\training_data\2305.png,80.625,1.0,csv,csv_000002305,4
data\training_data\6010.png,102.5,1.0,csv,csv_000006010,11
data\training_data\14339.png,85.0,1.0,csv,csv_000014339,28
data\training_data\6904.png,58.75,1.0,csv,csv_000006904,13
data\training_data\12849.png,80.625,1.0,csv,csv_000012849,25
data\training_data\7407.png,80.625,1.0,csv,csv_000007407,14
data\training_data\2825.png,93.75,1.0,csv,csv_000002825,5
data\training_data\2135.png,80.625,1.0,csv,csv_000002135,4
data\training_data\12908.png,80.625,0.0,csv,csv_000012908,25
data\training_data\9608.png,106.875,1.0,csv,csv_000009608,19
car\data\drive_frames\1773148044403_85_35.png,85.0,35.0,drive_frames,drive_1773148044403,31
data\training_data\6862.png,93.75,1.0,csv,csv_000006862,13
data\training_data\8102.png,80.625,1.0,csv,csv_000008102,16
data\training_data\5565.png,89.375,1.0,csv,csv_000005565,11
data\training_data\7293.png,106.875,1.0,csv,csv_000007293,14
data\training_data\762.png,58.75,0.0,csv,csv_000000762,1
car\data\drive_frames\1773148040267_100_35.png,100.0,35.0,drive_frames,drive_1773148040267,31
data\training_data\2075.png,111.25,0.0,csv,csv_000002075,4
data\training_data\2838.png,85.0,0.0,csv,csv_000002838,5
data\training_data\9949.png,58.75,1.0,csv,csv_000009949,19
data\training_data\13490.png,85.0,1.0,csv,csv_000013490,26
data\training_data\6842.png,89.375,0.0,csv,csv_000006842,13
data\training_data\11187.png,106.875,1.0,csv,csv_000011187,22
data\training_data\6959.png,89.375,1.0,csv,csv_000006959,13
data\training_data\5682.png,89.375,1.0,csv,csv_000005682,11
data\training_data\5361.png,106.875,1.0,csv,csv_000005361,10
data\training_data\11284.png,89.375,1.0,csv,csv_000011284,22
data\training_data\8047.png,102.5,1.0,csv,csv_000008047,16
data\training_data\896.png,63.125,1.0,csv,csv_000000896,1
data\training_data\11123.png,115.625,1.0,csv,csv_000011123,22
data\training_data\2125.png,93.75,1.0,csv,csv_000002125,4
data\training_data\10372.png,71.875,1.0,csv,csv_000010372,20
data\training_data\13239.png,98.125,0.0,csv,csv_000013239,26
data\training_data\4015.png,102.5,1.0,csv,csv_000004015,7
data\training_data\8438.png,93.75,0.0,csv,csv_000008438,16
data\training_data\8576.png,76.25,1.0,csv,csv_000008576,17
data\training_data\12895.png,85.0,0.0,csv,csv_000012895,25
data\training_data\2550.png,106.875,1.0,csv,csv_000002550,5
data\training_data\5031.png,85.0,1.0,csv,csv_000005031,10
data\training_data\3557.png,71.875,1.0,csv,csv_000003557,7
data\training_data\3892.png,85.0,1.0,csv,csv_000003892,7
data\training_data\11732.png,80.625,1.0,csv,csv_000011732,23
data\training_data\2052.png,106.875,1.0,csv,csv_000002052,4
data\training_data\2877.png,106.875,1.0,csv,csv_000002877,5
data\training_data\9643.png,89.375,1.0,csv,csv_000009643,19
data\training_data\8858.png,106.875,1.0,csv,csv_000008858,17
data\training_data\8664.png,71.875,1.0,csv,csv_000008664,17
data\training_data\2867.png,85.0,0.0,csv,csv_000002867,5
data\training_data\5929.png,111.25,1.0,csv,csv_000005929,11
data\training_data\2523.png,80.625,0.0,csv,csv_000002523,5
data\training_data\13190.png,93.75,1.0,csv,csv_000013190,26
data\training_data\10123.png,80.625,1.0,csv,csv_000010123,20
data\training_data\11590.png,71.875,1.0,csv,csv_000011590,23
data\training_data\11240.png,89.375,0.0,csv,csv_000011240,22
data\training_data\5470.png,102.5,0.0,csv,csv_000005470,10
data\training_data\3878.png,80.625,1.0,csv,csv_000003878,7
car\data\drive_frames\1773065771002_70_35.png,70.0,35.0,drive_frames,drive_1773065771002,29
data\training_data\11615.png,111.25,0.0,csv,csv_000011615,23
data\training_data\3536.png,63.125,1.0,csv,csv_000003536,7
data\training_data\5049.png,106.875,0.0,csv,csv_000005049,10
data\training_data\12996.png,106.875,1.0,csv,csv_000012996,25
data\training_data\12548.png,89.375,1.0,csv,csv_000012548,25
data\training_data\7299.png,102.5,1.0,csv,csv_000007299,14
data\training_data\11940.png,93.75,1.0,csv,csv_000011940,23
data\training_data\3817.png,102.5,0.0,csv,csv_000003817,7
data\training_data\8409.png,76.25,1.0,csv,csv_000008409,16
data\training_data\6806.png,58.75,1.0,csv,csv_000006806,13
data\training_data\5485.png,89.375,1.0,csv,csv_000005485,10
car\data\drive_frames\1773147775410_80_35.png,80.0,35.0,drive_frames,drive_1773147775410,31
data\training_data\786.png,80.625,1.0,csv,csv_000000786,1
data\training_data\11086.png,71.875,0.0,csv,csv_000011086,22
data\training_data\1177.png,67.5,1.0,csv,csv_000001177,2
data\training_data\997.png,89.375,0.0,csv,csv_000000997,1
data\training_data\1053.png,89.375,1.0,csv,csv_000001053,2
data\training_data\9892.png,93.75,1.0,csv,csv_000009892,19
data\training_data\5532.png,85.0,0.0,csv,csv_000005532,11
data\training_data\8528.png,58.75,1.0,csv,csv_000008528,17
data\training_data\9730.png,85.0,0.0,csv,csv_000009730,19
data\training_data\5409.png,63.125,1.0,csv,csv_000005409,10
car\data\drive_frames\1773066069776_65_35.png,65.0,35.0,drive_frames,drive_1773066069776,29
data\training_data\5880.png,98.125,1.0,csv,csv_000005880,11
car\data\drive_frames\1773147837713_120_35.png,120.0,35.0,drive_frames,drive_1773147837713,31
data\training_data\8187.png,54.375,1.0,csv,csv_000008187,16
car\data\drive_frames\1773065849585_60_35.png,60.0,35.0,drive_frames,drive_1773065849585,29
data\training_data\10048.png,98.125,1.0,csv,csv_000010048,20
data\training_data\11238.png,63.125,1.0,csv,csv_000011238,22
data\training_data\5511.png,102.5,1.0,csv,csv_000005511,10
data\training_data\10098.png,98.125,1.0,csv,csv_000010098,20
data\training_data\5967.png,85.0,1.0,csv,csv_000005967,11
data\training_data\10174.png,63.125,1.0,csv,csv_000010174,20
car\data\drive_frames\1773066156648_50_35.png,50.0,35.0,drive_frames,drive_1773066156648,29
data\training_data\2893.png,106.875,1.0,csv,csv_000002893,5
data\training_data\5903.png,85.0,0.0,csv,csv_000005903,11
data\training_data\13250.png,93.75,0.0,csv,csv_000013250,26
data\training_data\12808.png,50.0,0.0,csv,csv_000012808,25
data\training_data\5534.png,89.375,1.0,csv,csv_000005534,11
data\training_data\2356.png,93.75,0.0,csv,csv_000002356,4
car\data\drive_frames\1772209944951_95_35.png,95.0,35.0,drive_frames,drive_1772209944951,28
data\training_data\4208.png,85.0,1.0,csv,csv_000004208,8
car\data\drive_frames\1773145038099_90_0.png,90.0,0.0,drive_frames,drive_1773145038099,29
data\training_data\13496.png,89.375,1.0,csv,csv_000013496,26
data\training_data\2708.png,98.125,0.0,csv,csv_000002708,5
data\training_data\12820.png,102.5,1.0,csv,csv_000012820,25
data\training_data\9665.png,98.125,1.0,csv,csv_000009665,19
data\training_data\4430.png,58.75,1.0,csv,csv_000004430,8
data\training_data\1274.png,89.375,1.0,csv,csv_000001274,2
data\training_data\8088.png,58.75,1.0,csv,csv_000008088,16
data\training_data\7466.png,120.0,1.0,csv,csv_000007466,14
car\data\drive_frames\1773065686891_60_35.png,60.0,35.0,drive_frames,drive_1773065686891,29
data\training_data\2100.png,102.5,1.0,csv,csv_000002100,4
data\training_data\10266.png,58.75,1.0,csv,csv_000010266,20
data\training_data\5084.png,93.75,0.0,csv,csv_000005084,10
data\training_data\7192.png,58.75,1.0,csv,csv_000007192,14
data\training_data\9824.png,85.0,1.0,csv,csv_000009824,19
data\training_data\6615.png,106.875,1.0,csv,csv_000006615,13
data\training_data\12748.png,102.5,0.0,csv,csv_000012748,25
data\training_data\5974.png,106.875,1.0,csv,csv_000005974,11
data\training_data\2981.png,93.75,1.0,csv,csv_000002981,5
data\training_data\8534.png,85.0,0.0,csv,csv_000008534,17
data\training_data\1121.png,80.625,1.0,csv,csv_000001121,2
car\data\drive_frames\1773148004314_95_35.png,95.0,35.0,drive_frames,drive_1773148004314,31
data\training_data\13316.png,106.875,1.0,csv,csv_000013316,26
data\training_data\5718.png,85.0,0.0,csv,csv_000005718,11
data\training_data\2307.png,80.625,1.0,csv,csv_000002307,4
car\data\drive_frames\1773066165953_60_35.png,60.0,35.0,drive_frames,drive_1773066165953,29
data\training_data\8720.png,80.625,1.0,csv,csv_000008720,17
data\training_data\630.png,98.125,0.0,csv,csv_000000630,1
